uniprot	cytosol	extracellular	membrane	mitochondrion	nucleus	secretory-pathway
CNIH2	0.0038613051024359068	0.3089044081948725	0.3860911017637152	0.0038613051024359068	0.0038613051024359068	0.29342057473410454
SLC52A1	0.28135048231511256	0.3215434083601287	0.38504823151125406	0.004019292604501608	0.004019292604501608	0.004019292604501608
VN1R4	0.005906674542232723	0.47253396337861786	0.5038393384524512	0.005906674542232723	0.005906674542232723	0.005906674542232723
ZNF275	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.9518025833815307	0.009639483323693849
EVX2	0.009546721655783404	0.009546721655783404	0.009546721655783404	0.009546721655783404	0.9522663917210831	0.009546721655783404
KRTAP13-2	0.9107142857142857	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856
S100A7L2	0.3737994621590473	0.30733768728390326	0.30733768728390326	0.0038417210910487902	0.0038417210910487902	0.0038417210910487902
GPR152	0.00548847420417124	0.43907793633369924	0.5389681668496158	0.00548847420417124	0.00548847420417124	0.00548847420417124
TRIM60	0.9493414387031408	0.010131712259371834	0.010131712259371834	0.010131712259371834	0.010131712259371834	0.010131712259371834
LYG1	0.004132231404958678	0.32644628099173556	0.3305785123966942	0.004132231404958678	0.004132231404958678	0.3305785123966942
RPP38-DT	0.0061349693251533735	0.49079754601226994	0.48466257668711654	0.0061349693251533735	0.0061349693251533735	0.0061349693251533735
C20orf85	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
TMCO5A	0.2826086956521739	0.24844720496894412	0.24534161490683232	0.0031055900621118015	0.0031055900621118015	0.21739130434782608
AADAC	0.24869866975130137	0.23134759976865243	0.22845575477154428	0.0028918449971081553	0.0028918449971081553	0.28571428571428575
ZNF436-AS1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334	0.013333333333333334
C9orf106	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
LOC643406	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
SPATA32	0.42424242424242425	0.0060606060606060615	0.0060606060606060615	0.0060606060606060615	0.5515151515151515	0.0060606060606060615
TEX47	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.26548672566371684	0.6991150442477876	0.008849557522123894
PI16	0.005216484089723527	0.4887845592070944	0.49034950443401143	0.005216484089723527	0.005216484089723527	0.005216484089723527
MCCD1	0.006535947712418301	0.006535947712418301	0.006535947712418301	0.5163398692810458	0.006535947712418301	0.45751633986928103
C16orf92	0.0061349693251533735	0.49079754601226994	0.48466257668711654	0.0061349693251533735	0.0061349693251533735	0.0061349693251533735
SPANXB1	0.4832224374296544	0.004971424253391506	0.004971424253391506	0.004971424253391506	0.4968918655567797	0.004971424253391506
TMEM88	0.3091190108191655	0.3091190108191655	0.37017001545595063	0.0038639876352395686	0.0038639876352395686	0.0038639876352395686
LINC01600	0.006944444444444445	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
PXT1	0.32863849765258213	0.004694835680751174	0.004694835680751174	0.004694835680751174	0.32863849765258213	0.32863849765258213
C21orf62-AS1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
DPY19L2P1	0.004310344827586208	0.3448275862068966	0.3405172413793104	0.004310344827586208	0.3017241379310345	0.004310344827586208
LOC145757	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334	0.013333333333333334
CLEC9A	0.005451373746184038	0.4361098996947231	0.5420846053205407	0.005451373746184038	0.005451373746184038	0.005451373746184038
PGA4	0.2540192926045017	0.22508038585209006	0.25723472668810293	0.003215434083601287	0.003215434083601287	0.25723472668810293
TMEM114	0.00668002672010688	0.5344021376085504	0.43887775551102204	0.00668002672010688	0.00668002672010688	0.00668002672010688
C10orf120	0.42424242424242425	0.0060606060606060615	0.0060606060606060615	0.0060606060606060615	0.5515151515151515	0.0060606060606060615
PHF24	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
KRTAP5-2	0.40800000000000003	0.008	0.008	0.008	0.008	0.5599999999999999
LMNTD2	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111	0.006944444444444445
FIGLA	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.9518025833815307	0.009639483323693849
B3GNT7	0.004736867036142295	0.37894936289138365	0.14210601108426887	0.004736867036142295	0.004736867036142295	0.4647340249159206
HELT	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
MGC12965	0.42424242424242425	0.0060606060606060615	0.0060606060606060615	0.0060606060606060615	0.5515151515151515	0.0060606060606060615
C2orf15	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
FAM180B	0.3825136612021858	0.4371584699453552	0.1639344262295082	0.00546448087431694	0.00546448087431694	0.00546448087431694
TGM7	0.2953586497890296	0.2953586497890296	0.39662447257383976	0.004219409282700423	0.004219409282700423	0.004219409282700423
CH25H	0.10085389632219459	0.2689437235258522	0.28911450279029116	0.0033617965440731526	0.0033617965440731526	0.3343642842735158
SPDYC	0.23437500000000003	0.0078125	0.0078125	0.0078125	0.7343749999999999	0.0078125
SDHAF1	0.009600614439324116	0.009600614439324116	0.009600614439324116	0.9519969278033794	0.009600614439324116	0.009600614439324116
HIGD1C	0.008771929824561403	0.7017543859649122	0.2631578947368421	0.008771929824561403	0.008771929824561403	0.008771929824561403
MYADML2	0.41450777202072536	0.41450777202072536	0.15544041450777202	0.005181347150259067	0.005181347150259067	0.005181347150259067
CSF3	0.006944444444444445	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
SNX29P2	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
C5orf49	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
BHLHE23	0.00992063492063492	0.00992063492063492	0.00992063492063492	0.00992063492063492	0.9503968253968254	0.00992063492063492
TMEM47	0.003806252607283036	0.3045002085826429	0.37958082501286516	0.003806252607283036	0.3045002085826429	0.003806252607283036
SPPL2C	0.2174399244551577	0.24850277080589453	0.2174399244551577	0.0031062846350736815	0.0031062846350736815	0.3104048110136428
PRR30	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
LINC00313	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
SRD5A2	0.1715438950554995	0.2690884628321561	0.2869155734947864	0.003363605785401951	0.003363605785401951	0.26572485704675414
KRTAP13-4	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
HIDE1	0.15544041450777202	0.41450777202072536	0.26424870466321243	0.005181347150259067	0.005181347150259067	0.15544041450777202
LINC01554	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
OTOS	0.004132231404958678	0.32644628099173556	0.3305785123966942	0.004132231404958678	0.004132231404958678	0.3305785123966942
GGTLC2	0.32113821138211385	0.0040650406504065045	0.38211382113821135	0.0040650406504065045	0.0040650406504065045	0.2845528455284553
MS4A6E	0.0058823529411764705	0.47058823529411764	0.5058823529411764	0.0058823529411764705	0.0058823529411764705	0.0058823529411764705
LOC554223	0.006944444444444445	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
LY49L	0.010416666666666668	0.010416666666666668	0.9479166666666666	0.010416666666666668	0.010416666666666668	0.010416666666666668
FAM24B	0.004310344827586207	0.34051724137931033	0.3448275862068965	0.004310344827586207	0.004310344827586207	0.3017241379310344
KRTAP19-2	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
MRGPRX3	0.005714285714285714	0.4571428571428572	0.5199999999999999	0.005714285714285714	0.005714285714285714	0.005714285714285714
TMEM69	0.004132231404958678	0.3305785123966942	0.32644628099173556	0.004132231404958678	0.3305785123966942	0.004132231404958678
TRIM49C	0.9493414387031408	0.010131712259371834	0.010131712259371834	0.010131712259371834	0.010131712259371834	0.010131712259371834
ADGRG3	0.005442236105971222	0.43537888847769773	0.5428521670984174	0.005442236105971222	0.005442236105971222	0.005442236105971222
FTHL17	0.5515151515151515	0.0060606060606060615	0.0060606060606060615	0.42424242424242425	0.0060606060606060615	0.0060606060606060615
ESPNL	0.9522704926639748	0.009545901467205057	0.009545901467205057	0.009545901467205057	0.009545901467205057	0.009545901467205057
IRX2	0.00952838314772043	0.00952838314772043	0.00952838314772043	0.00952838314772043	0.9523580842613979	0.00952838314772043
PRDM9	0.005896574090453447	0.4127601863317412	0.005896574090453447	0.005896574090453447	0.563653517306445	0.005896574090453447
CNFN	0.3679031037093111	0.3557910673732021	0.0037850113550340655	0.0037850113550340655	0.0037850113550340655	0.26495079485238454
LINC00574	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
NRN1L	0.0039010688928766486	0.3518764141374737	0.36334555668253105	0.0039010688928766486	0.0039010688928766486	0.2730748225013654
GSX1	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.009639483323693849	0.9518025833815307	0.009639483323693849
SLC51B	0.22136397889977394	0.1883948756593821	0.23464581763376038	0.1883948756593821	0.1648455162019593	0.002354935945742276
TMEM95	0.004310344827586208	0.3448275862068966	0.3405172413793104	0.004310344827586208	0.3017241379310345	0.004310344827586208
MENT	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666
MIR1-1HG	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
SHISA4	0.00546448087431694	0.4371584699453552	0.1639344262295082	0.00546448087431694	0.00546448087431694	0.3825136612021858
CXorf38	0.9494949494949495	0.010101010101010102	0.010101010101010102	0.010101010101010102	0.010101010101010102	0.010101010101010102
FLJ32063	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334	0.013333333333333334
NHLRC4	0.489247311827957	0.005376344086021506	0.005376344086021506	0.005376344086021506	0.489247311827957	0.005376344086021506
FNDC9	0.005649717514124294	0.5310734463276836	0.4463276836158192	0.005649717514124294	0.005649717514124294	0.005649717514124294
FFAR3	0.0054362716744151655	0.43490173395321324	0.543353179349126	0.0054362716744151655	0.0054362716744151655	0.0054362716744151655
HACD4	0.004048582995951418	0.3238866396761134	0.2834008097165992	0.004048582995951418	0.004048582995951418	0.38056680161943324
GPR42	0.005442236105971222	0.43537888847769773	0.5428521670984174	0.005442236105971222	0.005442236105971222	0.005442236105971222
KRTAP19-4	0.40800000000000003	0.008	0.008	0.008	0.008	0.5599999999999999
DEFB132	0.003690036900369004	0.3468634686346863	0.3468634686346863	0.003690036900369004	0.003690036900369004	0.2952029520295203
DEFB118	0.00390625	0.30859375	0.36718749999999994	0.00390625	0.00390625	0.3125
KRTAP19-1	0.40800000000000003	0.5599999999999999	0.008	0.008	0.008	0.008
IRF1-AS1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
LELP1	0.5680093403385873	0.005837711617046119	0.005837711617046119	0.005837711617046119	0.005837711617046119	0.4086398131932283
TEX43	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
TXNRD3NB	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
KU-MEL-3	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
FLJ33360	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
HEATR9	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
FAM166A	0.45751633986928103	0.006535947712418301	0.006535947712418301	0.006535947712418301	0.5163398692810458	0.006535947712418301
NCOR1P1	0.009775171065493648	0.009775171065493648	0.009775171065493648	0.009775171065493648	0.9511241446725318	0.009775171065493648
TEX19	0.9404761904761905	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904
pp14762	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
LENEP	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
SLC10A6	0.005474142886077613	0.437931430886209	0.5401719975694805	0.005474142886077613	0.005474142886077613	0.005474142886077613
TRPM5	0.14291635105972478	0.3811102694925994	0.46168174434170356	0.004763878368657493	0.004763878368657493	0.004763878368657493
TEX13B	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
GABRQ	0.0054351400589524946	0.43481120471619955	0.5434482350479904	0.0054351400589524946	0.0054351400589524946	0.0054351400589524946
PROK2	0.10500525026251317	0.32796639831991603	0.28001400070003507	0.0035001750087504386	0.0035001750087504386	0.28001400070003507
DEFB108B	0.00390625	0.30859375	0.36718749999999994	0.00390625	0.00390625	0.3125
C17orf47	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
H2BW1	0.00419639110365086	0.33571128829206887	0.00419639110365086	0.2937473772555602	0.35795216114141837	0.00419639110365086
CLEC19A	0.004310344827586207	0.34051724137931033	0.3448275862068965	0.004310344827586207	0.004310344827586207	0.3017241379310344
CLDN23	0.004933155739726703	0.3946524591781363	0.44255340141088256	0.004933155739726703	0.14799467219180112	0.004933155739726703
ANKRD40CL	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
MT1B	0.31458131264144845	0.2263174911089557	0.0032331070158422245	0.0032331070158422245	0.2263174911089557	0.2263174911089557
SIX6OS1	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666
B3GALT5-AS1	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
KRTAP17-1	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
SLC38A11	0.005627462014631402	0.45019696117051217	0.5272931907709623	0.005627462014631402	0.005627462014631402	0.005627462014631402
C5orf51	0.4878048780487805	0.0060975609756097554	0.0060975609756097554	0.0060975609756097554	0.4878048780487805	0.0060975609756097554
LHFPL1	0.005434782608695652	0.5108695652173912	0.4673913043478261	0.005434782608695652	0.005434782608695652	0.005434782608695652
LYPD2	0.004994007191370356	0.49041150619256896	0.4896124650419498	0.004994007191370356	0.004994007191370356	0.004994007191370356
CLDN22	0.30520605223601593	0.30520605223601593	0.37814266856911777	0.003815075652950199	0.003815075652950199	0.003815075652950199
POU5F2	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.9404761904761905	0.011904761904761904
HIGD2B	0.24922118380062308	0.24922118380062308	0.2461059190031153	0.24922118380062308	0.003115264797507788	0.003115264797507788
LOC284751	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
IL31	0.0041841004184100415	0.3598326359832636	0.33472803347280333	0.0041841004184100415	0.0041841004184100415	0.2928870292887029
ZNF474	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.9479166666666666	0.010416666666666668
FER1L6-AS1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
OR4F29	0.005445970526407511	0.43567764211260085	0.5425384757817691	0.005445970526407511	0.005445970526407511	0.005445970526407511
REP15	0.34281546316557254	0.29175784099197666	0.0036469730123997084	0.0036469730123997084	0.0036469730123997084	0.3544857768052516
ZRSR2P1	0.43907793633369924	0.00548847420417124	0.00548847420417124	0.00548847420417124	0.5389681668496158	0.00548847420417124
ZC2HC1B	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
LINC01555	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
SPDYE4	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
FAM25C	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
SPHAR	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
DEFB128	0.00390625	0.30859375	0.36718749999999994	0.00390625	0.00390625	0.3125
OTOR	0.004132231404958678	0.32644628099173556	0.3305785123966942	0.004132231404958678	0.004132231404958678	0.3305785123966942
C1QTNF4	0.003980891719745223	0.3909235668789809	0.3184713375796179	0.003980891719745223	0.003980891719745223	0.2786624203821656
FDCSP	0.004132231404958678	0.32644628099173556	0.3305785123966942	0.004132231404958678	0.004132231404958678	0.3305785123966942
DEFB115	0.0078125	0.23437500000000003	0.7343749999999999	0.0078125	0.0078125	0.0078125
INS-IGF2	0.004310344827586207	0.34051724137931033	0.3448275862068965	0.004310344827586207	0.004310344827586207	0.3017241379310344
BAGE4	0.00546448087431694	0.1639344262295082	0.4371584699453552	0.00546448087431694	0.00546448087431694	0.3825136612021858
CLPSL2	0.11494252873563218	0.30268199233716475	0.3065134099616858	0.0038314176245210726	0.0038314176245210726	0.268199233716475
OR10G4	0.005472255663784612	0.437780453102769	0.5403305242420926	0.005472255663784612	0.005472255663784612	0.005472255663784612
B4GALT1	0.005952380952380953	0.005952380952380953	0.41666666666666663	0.005952380952380953	0.005952380952380953	0.5595238095238095
EZHIP	0.40509259259259256	0.005787037037037038	0.005787037037037038	0.005787037037037038	0.5717592592592593	0.005787037037037038
FAM229B	0.2811244979919678	0.004016064257028112	0.004016064257028112	0.004016064257028112	0.38554216867469876	0.321285140562249
CLDN9	0.34429333792391126	0.2869111149365927	0.35803638032937407	0.003586388936707409	0.003586388936707409	0.003586388936707409
TMCO2	0.005208333333333333	0.41666666666666663	0.4114583333333333	0.005208333333333333	0.15625	0.005208333333333333
LRRC73	0.9515503875968991	0.009689922480620155	0.009689922480620155	0.009689922480620155	0.009689922480620155	0.009689922480620155
TSPY10	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.8571428571428572	0.02857142857142857
CLRN1	0.23672945822463717	0.2882550480665293	0.3597134744822219	0.0036031881008316163	0.0036031881008316163	0.10809564302494849
H1-10-AS1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
hCG_1815023	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
SERHL	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666
GPR148	0.005568238766078289	0.44545910128626315	0.5322679436494236	0.005568238766078289	0.005568238766078289	0.005568238766078289
MRGPRG-AS1	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
KRTAP1-1	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
MBD3L3	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.9479166666666666	0.010416666666666668
CYB561D1	0.004310344827586207	0.3448275862068965	0.34051724137931033	0.004310344827586207	0.004310344827586207	0.3017241379310344
FLJ40504	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
C2orf27A	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111	0.006944444444444445
ACER1	0.0037209579234078016	0.29767663387262416	0.32000238141307097	0.0037209579234078016	0.0037209579234078016	0.3711581109440814
FAM215A	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666
CA13	0.5419412746901833	0.005453080063212105	0.16359240189636315	0.005453080063212105	0.27810708322381733	0.005453080063212105
PRSS53	0.33333333333333337	0.10989010989010993	0.2930402930402931	0.003663003663003664	0.25641025641025644	0.003663003663003664
KRTAP7-1	0.8571428571428571	0.028571428571428564	0.028571428571428564	0.028571428571428564	0.028571428571428564	0.028571428571428564
EIF4E1B	0.5163398692810458	0.006535947712418301	0.006535947712418301	0.45751633986928103	0.006535947712418301	0.006535947712418301
C15orf65	0.4878048780487805	0.0060975609756097554	0.0060975609756097554	0.0060975609756097554	0.4878048780487805	0.0060975609756097554
KRTAP21-2	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
SHISAL2A	0.0061349693251533735	0.49079754601226994	0.48466257668711654	0.0061349693251533735	0.0061349693251533735	0.0061349693251533735
SLC6A17	0.0028096990812284004	0.22477592649827205	0.27565957685931836	0.0028096990812284004	0.22477592649827205	0.2691691719816808
AKAIN1	0.9479166666666666	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.010416666666666668	0.010416666666666668
CCDC152	0.3238866396761134	0.004048582995951418	0.004048582995951418	0.004048582995951418	0.38056680161943324	0.2834008097165992
ERICH4	0.5280898876404494	0.0056179775280898875	0.0056179775280898875	0.0056179775280898875	0.44943820224719105	0.0056179775280898875
TMEM225B	0.008771929824561403	0.7017543859649122	0.2631578947368421	0.008771929824561403	0.008771929824561403	0.008771929824561403
Em:AC006547.7	0.4861111111111111	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.006944444444444445	0.4861111111111111
Em:AC004997.11	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
RSPH6A	0.5020325203252033	0.00508130081300813	0.00508130081300813	0.00508130081300813	0.4776422764227642	0.00508130081300813
DEFB109B	0.005181347150259067	0.15544041450777202	0.41450777202072536	0.005181347150259067	0.005181347150259067	0.41450777202072536
ONECUT3	0.009558219112614938	0.009558219112614938	0.009558219112614938	0.009558219112614938	0.9522089044369254	0.009558219112614938
ZMYND12	0.5020325203252033	0.00508130081300813	0.00508130081300813	0.00508130081300813	0.4776422764227642	0.00508130081300813
HHLA2	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666
SLC10A4	0.005568238766078289	0.44545910128626315	0.5322679436494236	0.005568238766078289	0.005568238766078289	0.005568238766078289
PLA2G2E	0.0038955979742890533	0.36501753019088423	0.3116478379431243	0.0038955979742890533	0.0038955979742890533	0.3116478379431243
LINC01565	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332
P2RY13	0.0047368670361422945	0.3789493628913836	0.46473402491592053	0.0047368670361422945	0.0047368670361422945	0.14210601108426885
SLC38A4	0.005472255663784612	0.437780453102769	0.5403305242420926	0.005472255663784612	0.005472255663784612	0.005472255663784612
LCE1C	0.5680093403385873	0.005837711617046119	0.005837711617046119	0.005837711617046119	0.005837711617046119	0.4086398131932283
DEFB112	0.004830917874396135	0.14492753623188406	0.4541062801932366	0.004830917874396135	0.004830917874396135	0.3864734299516908
SIAH3	0.35968379446640314	0.003952569169960475	0.003952569169960475	0.316205533596838	0.3122529644268775	0.003952569169960475
WFDC3	0.0038955979742890533	0.36501753019088423	0.3116478379431243	0.0038955979742890533	0.0038955979742890533	0.3116478379431243
KRTAP5-7	0.40800000000000003	0.5599999999999999	0.008	0.008	0.008	0.008
KRTAP5-1	0.26288659793814434	0.36082474226804123	0.005154639175257732	0.005154639175257732	0.005154639175257732	0.36082474226804123
CEMP1	0.5280898876404494	0.0056179775280898875	0.0056179775280898875	0.0056179775280898875	0.44943820224719105	0.0056179775280898875
ITIH6	0.004310344827586207	0.34051724137931033	0.3448275862068965	0.004310344827586207	0.004310344827586207	0.3017241379310344
SMIM29	0.0062499999999999995	0.0062499999999999995	0.5375	0.0062499999999999995	0.0062499999999999995	0.43749999999999994
OR51B2	0.005491186645434078	0.43929493163472627	0.5387403217835374	0.005491186645434078	0.005491186645434078	0.005491186645434078
CDX1	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334	0.013333333333333334
LIPJ	0.5515151515151515	0.42424242424242425	0.0060606060606060615	0.0060606060606060615	0.0060606060606060615	0.0060606060606060615
CGREF1	0.27777777777777773	0.11904761904761907	0.3174603174603175	0.003968253968253968	0.003968253968253968	0.27777777777777773
DEFB124	0.00390625	0.30859375	0.36718749999999994	0.00390625	0.00390625	0.3125
KRTAP19-6	0.40800000000000003	0.5599999999999999	0.008	0.008	0.008	0.008
ZNF883	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.02857142857142857	0.8571428571428572	0.02857142857142857
MS4A14	0.30172413793103453	0.3448275862068967	0.34051724137931044	0.004310344827586208	0.004310344827586208	0.004310344827586208
KRT39	0.563653517306445	0.4127601863317412	0.005896574090453447	0.005896574090453447	0.005896574090453447	0.005896574090453447
TAAR9	0.005906674542232723	0.47253396337861786	0.5038393384524512	0.005906674542232723	0.005906674542232723	0.005906674542232723
KRTAP10-6	0.40800000000000003	0.5599999999999999	0.008	0.008	0.008	0.008
KRTAP5-8	0.9107142857142857	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856
NOX3	0.2087304613038506	0.2541619011310205	0.3083619265472106	0.0031770237641377563	0.0031770237641377563	0.2223916634896429
HORMAD2	0.4026925172251724	0.005752750246073891	0.005752750246073891	0.005752750246073891	0.574296481790532	0.005752750246073891
FNDC8	0.23255813953488372	0.26578073089701	0.23255813953488372	0.003322259136212625	0.2624584717607974	0.003322259136212625
CD200R1L	0.005649717514124294	0.5310734463276836	0.4463276836158192	0.005649717514124294	0.005649717514124294	0.005649717514124294
FOXD4L4	0.009538526106945954	0.009538526106945954	0.009538526106945954	0.009538526106945954	0.9523073694652702	0.009538526106945954
OTP	0.009698380370478132	0.009698380370478132	0.009698380370478132	0.009698380370478132	0.9515080981476094	0.009698380370478132
C9orf152	0.010101010101010102	0.010101010101010102	0.010101010101010102	0.010101010101010102	0.9494949494949495	0.010101010101010102
TAGAP	0.49655537890832013	0.005299417064122947	0.005299417064122947	0.005299417064122947	0.48224695283518815	0.005299417064122947
Em:AC005003.4	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
ZNF547	0.00992063492063492	0.00992063492063492	0.00992063492063492	0.00992063492063492	0.9503968253968254	0.00992063492063492
PRR32	0.9333333333333332	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334
GMNC	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
MEI4	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.9333333333333332	0.013333333333333334
OR1B1	0.005491186645434078	0.43929493163472627	0.5387403217835374	0.005491186645434078	0.005491186645434078	0.005491186645434078
PSMB11	0.6991150442477876	0.008849557522123894	0.008849557522123894	0.008849557522123894	0.26548672566371684	0.008849557522123894
NOTO	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.011904761904761904	0.9404761904761905	0.011904761904761904
ETV3L	0.009597850081581726	0.009597850081581726	0.009597850081581726	0.009597850081581726	0.9520107495920913	0.009597850081581726
